Text,色情,冒犯,政治,犯罪,禁用語,外部連結
Thick bitches &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,1.0,0.75,0.0,0.0,0.0,0.0
Thing that made me feel old today Tori Amos is 50.,0.0,0.0,0.0,0.0,0.0,0.0
Think it's okay to take my property and break it? Fuck you bitch,1.0,1.0,0.0,0.0,0.0,0.0
Thinking about getting my nips pierced...,0.0,0.5,0.0,0.0,0.0,0.0
Thinking about the boom boom boom waaay ho video makes me laugh at least once a day.,0.0,0.25,0.0,0.0,0.0,0.0
Thinking about trying to get pussy like..... ,1.0,0.75,0.0,0.0,0.0,0.0
Thinking bout gettin 500$ put on my ears cuz I'm getting money bitch,1.0,0.75,0.0,0.0,0.0,0.0
Thinking bout those oysters at the gator bait tho,0.0,0.0,0.0,0.0,0.0,0.0
Thinking that i care dont give a fuck bout you think   #wop,1.0,0.75,0.0,0.0,0.0,0.0
"Thinking you're the godfather of maddiston lol, you're the fucking wee bitch man. If you've got a problem come to mine, al snap ur spine.",1.0,1.0,0.0,0.0,0.0,0.0
Thirsty ass bitch don't sweat me,1.0,0.75,0.0,0.0,0.0,0.0
Thirsty bitches&lt;&lt;&lt;&lt; Not attractive,1.0,0.75,0.0,0.0,0.0,0.0
Thirsty fo da bitches saggin my pants n shit ... Shit i paid this much for the belt i betta crack a bitch,1.0,0.75,0.0,0.0,0.0,0.0
This 103 weather is a bitch,1.0,0.75,0.0,0.0,0.0,0.0
This 8 yr old on #masterchefjunior made my chicken look like trash.,0.0,0.0,0.0,0.0,0.0,0.0
This 8am biology lab ain't no hoe ,0.0,0.75,0.0,0.0,0.0,0.0
This Amish bitch was rockin Gucci and her man was smokin a e-cig. Smh fake ass Amish ass bish,1.0,1.0,0.0,0.0,0.0,0.0
"This Billy Crystal tribute to Derek Jeter is crazy. I hate the Yankees, but man... Derek Jeter.... #RE2PECT",0.0,0.0,0.0,0.0,0.0,0.0
This Charlie Murder game is pretty dope #Xbla,0.0,0.25,0.0,0.0,0.0,0.0
This Deb women at my eye appointment.. bitch,1.0,1.0,0.0,0.0,0.0,0.0
This Houston traffic ain't no hoe these mf must not work,0.0,1.0,0.0,0.0,0.0,0.0
"This Isn't Murica, Charlie Brown. #rejectedpeanutsspecials",0.0,0.0,0.0,0.0,0.0,0.0
This Lil fraudulent bitch had the nerve to call my phone talking crazy bout how she get down nd puts ,1.0,0.75,0.0,0.0,0.0,0.0
This Mexican bitch almost just hit me with her car and she sped over the speed bump JUST SO SHE COULD DO IT OMFG,1.0,1.0,0.0,0.0,0.0,0.0
This O6 just caught me talking to a bird and that was pretty embarrassing,1.0,0.0,0.0,0.0,0.0,0.0
This Uncle Tom mother fucking wants to invoke 3/5 a man in his speech? Dude you ain't white no matter how much... ,1.0,1.0,0.0,0.0,0.0,0.0
This Van Cleef and Arples bitch at Starbucks needs to back the fuck up out of my space in line,1.0,0.75,0.0,0.0,0.0,0.0
"This ain't no bitch ass boom bap, it's click clack move back.",1.0,0.75,0.0,0.0,0.0,0.0
This ain't no mf  bitch ass.,1.0,0.75,0.0,0.0,0.0,0.0
This art shit lives forever bitch Keep the change,1.0,0.75,0.0,0.0,0.0,0.0
This being sick is for the birds.,0.0,0.0,0.0,0.0,0.0,0.0
This being single shit is really trash especially when you ain't got nobody to text after midnight,0.0,0.75,0.0,0.0,0.0,0.0
"This being too sick to function is for the birds  I was starting to feel slightly better earlier,now I feel like death again",0.0,0.0,0.0,0.0,0.0,0.0
This biatch just called me a bitch ,1.0,0.75,0.0,0.0,0.0,0.0
This bih stay in this ghetto ass neighborhood,1.0,0.75,0.0,0.0,0.0,0.0
This bitch,1.0,0.75,0.0,0.0,0.0,0.0
This bitch   ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch  buys sparkling water.,1.0,0.25,0.0,0.0,0.0,0.0
This bitch  just called me a bougie whore tho  ol angry bird Lmao,1.0,0.75,0.0,0.0,0.0,0.0
This bitch Gmfu.,1.0,1.0,0.0,0.0,0.0,0.0
This bitch Rihanna is on some dust or something,1.0,0.75,0.0,0.0,0.0,0.0
This bitch THINCC she dress coding me ,1.0,0.25,0.0,0.0,0.0,0.0
This bitch almost lost her life,1.0,0.75,0.0,0.0,0.0,0.0
This bitch always got shit to say about what other people like,1.0,0.75,0.0,0.0,0.0,0.0
This bitch and her cankles,1.0,0.75,0.0,0.0,0.0,0.0
This bitch ask me why I dont hit her up.and that I dont talk to her....bitch want me to hit her up so she can ignore or respond hours later,1.0,1.0,0.0,0.0,0.0,0.0
"This bitch asked why pants sagg , cuz dey tryna hold my bandz up ",1.0,0.75,0.0,0.0,0.0,0.0
This bitch at the gas station offered me head for $20 ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch backed into my car TWICE.. Not once but 2 times.,1.0,0.75,0.0,0.0,0.0,0.0
This bitch bout to make me commit murder ,1.0,0.75,0.0,1.0,0.0,0.0
This bitch brought her toothbrush. Okay? ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch brought me my food and said Surprise. Thirsty bitch.,1.0,0.75,0.0,0.0,0.0,0.0
This bitch come home wit a attitude. Bitch go yo ass Bacc to work ah sum fucc.,1.0,0.75,0.0,0.0,0.0,0.0
This bitch compared dicks to pencils get sharpened ... Like don't as you sharpen a pencil it becomes more useful,1.0,0.75,0.0,0.0,0.0,0.0
This bitch couldn't pull a ugly desperate dike if she wanted,1.0,1.0,0.0,0.0,0.0,0.0
This bitch crazy,1.0,0.75,0.0,0.0,0.0,0.0
This bitch done blew my high,1.0,1.0,0.0,0.0,0.0,0.0
This bitch done blew my high and I was high off all of these drugs,1.0,0.75,0.0,1.0,0.0,0.0
"This bitch fell straight through the chair... Im high, of course I laughed..



Even if I wasn't I would've still laughed.",1.0,0.75,0.0,0.0,0.0,0.0
This bitch forehead. Hairline. Who lied to her  approved this shit  ,1.0,1.0,0.0,0.0,0.0,0.0
This bitch gone ask is we closed I said Naw we just ain't pay the lightbill this month YEA BITCH WE CLOSED Get TF out,1.0,0.75,0.0,0.0,0.0,0.0
This bitch gonna steal a police uniform and think she has some authority. I say we pop the trunk on her bitch ass. #TheWalkingDead,1.0,0.75,0.0,0.0,0.0,0.0
This bitch got arrested on her wedding night for ordering $650 worth of food and didnt pay.. Shouldve ate the 2 for 20 at applebees.,1.0,0.5,0.0,0.0,0.0,0.0
This bitch got zero kills and yet got a legendary enngram? What the absolute fuck?,1.0,0.75,0.0,0.0,0.0,0.0
This bitch had horseradish ponytail today she. dyed her bald head ass hair red and put that bitch in a pony tail smh,1.0,0.75,0.0,0.0,0.0,0.0
This bitch has two jobs and is starting school on the 26th. #fuckwhatyouheard,1.0,1.0,0.0,0.0,0.0,0.0
This bitch in 7-11 wit hella face tats. She a female duddy ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch in here putting long lashes on like a 3abde,1.0,1.0,0.0,0.0,0.0,0.0
"This bitch in ma bed got double D's that SHAKE. Ass like Trina, when I smack her ass it SHAKE. #Game #SHAKE #2013shit #tune #hornyfuck",1.0,0.75,0.0,0.0,0.0,0.0
This bitch instating and driving... for me,1.0,0.75,0.0,0.0,0.0,0.0
This bitch is crying ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch is earning 6 figures for shaking ass? I'm so done ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch is mad because her man cheated but she cheated too Why you mad?,1.0,0.75,0.0,0.0,0.0,0.0
This bitch is nasty,1.0,1.0,0.0,0.0,0.0,0.0
This bitch is raising MY anxiety just by sitting next to her.,1.0,0.75,0.0,0.0,0.0,0.0
This bitch is really geeking in my messages ,1.0,0.75,0.0,0.0,0.0,0.0
"This bitch is really gonna sit here and tell me I need a parent w me at the doctors even if I'm 18  uh, no",1.0,0.75,0.0,0.0,0.0,0.0
This bitch is so annoying,1.0,0.75,0.0,0.0,0.0,0.0
This bitch is stupid. -.-; Anti Feminist  via  #dumbass #blndsundoll4mj,1.0,1.0,0.0,0.0,0.0,0.0
"This bitch is talking to herself who the fuck does that, bitch u need help with yo im hearing vocies in my head, #lockthatbitchup..",1.0,0.75,0.0,0.0,0.0,0.0
This bitch is tryna start shit at Denny's asking us if we took a picture of them lmfao BITCH WHUT,1.0,0.75,0.0,0.0,0.0,0.0
This bitch is wearing an angry birds sweater #JudgePeopleAtSchoolDay,1.0,0.75,0.0,0.0,0.0,0.0
This bitch isn't pretty? She's just showing off her body in pictures. She's nasty.,1.0,0.75,0.0,0.0,0.0,0.0
This bitch just chillin ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch just said Lorde is rock... No,1.0,0.75,0.0,0.0,0.0,0.0
This bitch just texted me Baby Baby you miss me,1.0,1.0,0.0,0.0,0.0,0.0
This bitch just texted me out the blue bout want see her butt.,1.0,0.75,0.0,0.0,0.0,0.0
This bitch keep looking is she choosing me or nah,1.0,1.0,0.0,0.0,0.0,0.0
This bitch keep playin wit my hair like she dont got her own.,1.0,0.75,0.0,0.0,0.0,0.0
This bitch kicked me out,1.0,0.75,0.0,0.0,0.0,0.0
This bitch literally just pulled a whopper from her fanny pack #america,1.0,1.0,0.0,0.0,0.0,0.0
This bitch literally just said normal people shouldn't work out in this gym because so many body builders workout here,1.0,1.0,0.0,0.0,0.0,0.0
This bitch lmao Steve Wilkos be goin on mfs  ,1.0,1.0,0.0,0.0,0.0,0.0
This bitch look like kurt cobain older bro,1.0,1.0,0.0,0.0,0.0,0.0
This bitch looks like a tranny tho.,1.0,1.0,0.0,0.0,0.0,0.0
This bitch love me long time i dont know why she wouldnt,1.0,0.75,0.0,0.0,0.0,0.0
This bitch lying to me ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch mentioned dr. ruff...I'm done.,1.0,0.75,0.0,0.0,0.0,0.0
This bitch needs to get slapped  ,1.0,1.0,0.0,0.0,0.0,0.0
This bitch needs to turn off her shitty music ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch on Maury got 11 baby daddy's,1.0,1.0,0.0,0.0,0.0,0.0
This bitch pregnant again ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch really has no filter ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch said  which one are you  Lmaooo I hate her ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch said I look like the type to do a lot of cocaine ,1.0,0.75,0.0,1.0,0.0,0.0
This bitch said Use my titties as a punchin bag 0-/-&lt;,1.0,1.0,0.0,0.0,0.0,0.0
This bitch said she'll do something strange for some change,1.0,0.75,0.0,0.0,0.0,0.0
This bitch says she's got 150% in school... What the fuck is that bullshit,1.0,0.75,0.0,0.0,0.0,0.0
This bitch showed me IT  if y'all every seen that low budget piece shit that muthafuckin clown scary then a hoe,1.0,0.75,0.0,0.0,0.0,0.0
This bitch slow playin like the fuckkk,1.0,0.75,0.0,0.0,0.0,0.0
This bitch so ratchet,1.0,0.75,0.0,0.0,0.0,0.0
This bitch takes bitch to another level,1.0,0.75,0.0,0.0,0.0,0.0
This bitch think I want her I'm in love wit da gwap.  ,1.0,1.0,0.0,0.0,0.0,0.0
This bitch think she cool with her Jordan 6 rings get the fuck on.,1.0,0.75,0.0,0.0,0.0,0.0
This bitch think she fancy with her old ass C-class get the fuck on,1.0,1.0,0.0,0.0,0.0,0.0
This bitch thought the hot sauce was BBQ sauce. Who tf puts BBQ sauce in their tacos to begin with? ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch took her damn eye out like it was a contact ,1.0,0.75,0.0,0.0,0.0,0.0
This bitch tryna eat peanuts I'm tryna eat steak an shit bitch don't know nothing about grindin,1.0,1.0,0.0,0.0,0.0,0.0
This bitch tweeted Brb Gonna Take A Shower 2minutes later Back ...GET YO NASTY ASS BACK IN THAT SHOWER,1.0,0.75,0.0,0.0,0.0,0.0
This bitch tweets been on point the few minutes I been on.,1.0,0.75,0.0,0.0,0.0,0.0
"This bitch wanna smoke all of my weed,",1.0,0.75,0.0,0.0,0.0,0.0
This bitch weave game serious ,1.0,0.75,0.0,0.0,0.0,0.0
"This bitches need to get it right , your so wid it",1.0,0.75,0.0,0.0,0.0,0.0
This bitches voice ,1.0,1.0,0.0,0.0,0.0,0.0
This bro is just rippin apart a bird about 10 feet from us.. #redtail #hawk ,0.0,0.25,0.0,0.0,0.0,0.0
This brownies bro,0.0,0.0,0.0,0.0,0.0,0.0
This car has two registration tags. Both yellow. One for 2014  one for 2005. Wth ,0.0,0.0,0.0,0.0,0.0,0.0
This chick looks like she straight up took a colored pencil to her eyebrows #thatshitdoesntlookgood,0.0,0.75,0.0,0.0,0.0,0.0
This class ghetto as hell,1.0,1.0,0.0,0.0,0.0,0.0
This cowboys an redskins game was a hell of a game,0.0,0.0,0.0,0.0,0.0,0.0
"This does create a slippery slope tho , players gonna have to watch they mouth too , no tolerance for ignorance anymore",0.0,0.0,0.0,0.0,0.0,0.0
This dude fell cuz he was looking at these bitches in the car.,1.0,0.75,0.0,0.0,0.0,0.0
This dumb Berk drives in circles through town on his bright yellow cycle with music blaring incredibly ,0.0,0.5,0.0,0.0,0.0,0.0
"This faggot in a truck was tailgating me, so I hit my breaks, he cut me off I switched lanes he cuts me off again to be a little biatch then",1.0,1.0,0.0,0.0,0.0,0.0
"This fat bitch got all huffy cause she took too long to make her turn, so I took it, so she mouthed off to me #girlbye",1.0,0.75,0.0,0.0,0.0,0.0
"This fat bitch is wearing these ugly ass jesus sandals, and her big ass feet are overlapping the damn things.",1.0,0.75,0.0,0.0,0.0,0.0
This fat bitch just said next time don't forget my potato chips ,1.0,0.75,0.0,0.0,0.0,0.0
This fat bitch turnt for some ice cream not gon lie I would be too ,1.0,0.75,0.0,0.0,0.0,0.0
This flappy bird game addicting .,0.0,0.0,0.0,0.0,0.0,0.0
This foo came to the club wit his bitch on a leash  ,1.0,0.75,0.0,0.0,0.0,0.0
This fuckin bird ,1.0,0.75,0.0,0.0,0.0,0.0
This fucking little bitch landed on me in the car and really thought I wouldn't kill him.. ,1.0,0.75,0.0,0.0,0.0,0.0
This fuzzy wuzzy kitten wants to know how a raven is like a writing desk. Find out why here   ,0.0,0.0,0.0,0.0,0.0,0.0
This game on some shit Haha playing that hoe high had me and my nigggs trippen haha,0.0,0.75,0.0,0.0,0.0,0.0
This game pissing me off including that bitch,1.0,0.75,0.0,0.0,0.0,0.0
This girl asked me why i call girl bitches? Why not? They go out with panties on basically and brag about how good they are sucking dick,1.0,0.75,0.0,0.0,0.0,0.0
This girl is retarded,0.0,1.0,0.0,0.0,0.0,0.0
This girl is the nastiest skank bitch I've ever met. DO NOT TRUST HER. She is a fugly slut ,1.0,1.0,0.0,0.0,0.0,0.0
"This girl legit looks like a pig, Kiss imik you bitch",1.0,0.75,0.0,0.0,0.0,0.0
This guy is 100% retarded.,0.0,0.75,0.0,0.0,0.0,0.0
"This guy is nits i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy",0.0,0.25,0.0,0.0,0.0,0.0
This hairstylist in the mall gone ask nesha wats under that beenie this bitch said her momma lmfaoooo,1.0,0.75,0.0,0.0,0.0,0.0
This hangover a bitch. ,1.0,0.75,0.0,0.0,0.0,0.0
This headache is a bitch ,1.0,0.75,0.0,0.0,0.0,0.0
This hoe car smell like nigga let off a sweet potato bomb in her shit,0.0,1.0,0.0,0.0,0.0,0.0
This hoe got 10 seconds to get the hell up outta my face before i set that weave on fire..,0.0,1.0,0.0,0.0,0.0,0.0
This hoe got a gf but complain about life like is she hitting you right ?,0.0,0.75,0.0,0.0,0.0,0.0
This hoe in here 6months pregnant man take yo ass home,1.0,0.75,0.0,0.0,0.0,0.0
This hoe loud...,0.0,0.75,0.0,0.0,0.0,0.0
This hoe reathie be tripping ,0.0,0.5,0.0,0.0,0.0,0.0
"This hoe straight up disappeared on me, like where did you go ?",0.0,0.75,0.0,0.0,0.0,0.0
This hoe taken by the world smh,0.0,0.5,0.0,0.0,0.0,0.0
This hot ass black girl from twitter goes to WOHS lol. That's cray. I thought she was some alias ass bitch from miles away,1.0,0.75,0.0,0.0,0.0,0.0
This hot chocolate and Famous Amos too bomb right now,0.0,0.0,0.0,0.0,0.0,0.0
This how most of yall side hoes gone look on valentines day Lol ,0.0,0.75,0.0,0.0,0.0,0.0
This ignorant bitch on msnbc said police have no training on their weapons. SMH,1.0,0.75,0.0,0.0,0.0,0.0
This is EXACTLY why I don't tell this bitch SHIT ,1.0,1.0,0.0,0.0,0.0,0.0
"This is Marco's lotion, and he got mad that I told him that he smells like a bitch ",1.0,1.0,0.0,0.0,0.0,0.0
This is a long yellow for a bunch of track sweeping. Not a ton have taken opportunities to pit. #IndyCar #GoProGrandPrix,0.0,0.25,0.0,0.0,0.0,0.0
"This is a sexy tweet. RT  With a 6-0 lead, #Yankees turn to Matt Thornton to finish off the Red Sox in the 9th.",0.0,0.0,0.0,0.0,0.0,0.0
This is better than flappy bird. #FallOutBird ,0.0,0.0,0.0,0.0,0.0,0.0
"This is exactly why bitches end up dead RT  Told him to stop fucking with me , I hope it rain bitch. ",1.0,1.0,0.0,0.0,0.0,0.0
"This is for all the fans that waited, the bitch niggas that hated / Old hoes we dated, look mama, we ",1.0,0.75,0.0,0.0,0.0,0.0
This is for my ghetto motherfuckers -Missy Elliott,1.0,0.75,0.0,0.0,0.0,0.0
This is fucked up lmao #whore #bitch which one are you? #cheaters better go to maaco #dead ,1.0,0.75,0.0,0.0,0.0,0.0
This is fucking retarded,1.0,0.75,0.0,0.0,0.0,0.0
"This is fucking trash. RT  Drake is Jewish too RT  So Young Money is the 3rd Reich now?

",1.0,0.5,0.0,0.0,0.0,0.0
This is great RT  loser  coward  grabbed my iPhone and threw it in the street. He's a pussy. ,1.0,0.75,0.0,0.0,0.0,0.0
This is how im asking my bitch to prom or for her to marry me  guareenteed yes ,1.0,0.75,0.0,0.0,0.0,0.0
This is how you know LHS is ghetto. ,0.0,0.5,0.0,0.0,0.0,0.0
This is my sup bitches face ,1.0,0.75,0.0,0.0,0.0,0.0
This is no excuse to call me bitch? You got caught. Stop.,1.0,0.75,0.0,0.0,0.0,0.0
This is really for  RT   Exploding giant yellow ducks. Youll appreciate this ,0.0,0.0,0.0,0.0,0.0,0.0
This is so much fun  #1UBB #1ndiana #hoosiers #hoosierdaddy,0.0,0.0,0.0,0.0,0.0,0.0
This is true... RT  Charlie Clips the coldest battle rapper doing it. No debating,0.0,0.0,0.0,0.0,0.0,0.0
This is why  is a dumb ass hoe ,1.0,0.75,0.0,0.0,0.0,0.0
This is why my mother isn't allowed to make brownies ,0.0,0.0,0.0,0.0,0.0,0.0
This is why no one likes you. Because you're a bitch. And a slut.,1.0,0.75,0.0,0.0,0.0,0.0
This is why nothing gets done. Morons like Coburn trying 2 ad a gun amendment 2 a public works bill. Push back on the #teabagger #morningjoe,0.0,0.0,0.0,0.0,0.0,0.0
This is why people are lucky they only deal with customers over the phone. There'd be a lot of choked out bitches if this was done in person,1.0,0.75,0.0,0.0,0.0,0.0
This just in don't trust these hoes ,0.0,0.75,0.0,0.0,0.0,0.0
This kid  straight watched a bitch eat her own bloody tampon #fucksamattawithyou,1.0,0.75,0.0,0.0,0.0,0.0
This kid looks like a retard when he tries hiding his phone... so obvious,0.0,1.0,0.0,0.0,0.0,0.0
This knicks game is so retarded right now smh,0.0,0.5,0.0,0.0,0.0,0.0
This lame azz napk nigga always talking bout he be the reason there always yellow tape upk in the turf ,0.0,0.75,0.0,0.0,0.0,0.0
This lil Thot bitch really tried to run game on me,1.0,0.75,0.0,0.0,0.0,0.0
This lit bitch jayonna in the class im an aide in is SOOO FUNNY,1.0,0.75,0.0,0.0,0.0,0.0
This little bastard comes unto spinelli's all the time just to do his little wigger rap thinh and try to say it AT me like I'm gonna die ,0.0,1.0,0.0,0.0,0.0,0.0
This ma niggah  ,0.0,0.75,0.0,0.0,0.0,0.0
This man Wimp gotta be drunk he know damn well he dont fw no hoes ,0.0,0.75,0.0,0.0,0.0,0.0
"This mint brownies recipe is made with almond flour, coconut palm sugar, coconut oil, and coconut mi ",0.0,0.0,0.0,0.0,0.0,0.0
